step,true_x,true_y,true_yaw,dr_x,dr_y,dr_yaw,est_x,est_y,est_yaw
15,0.0,0.0,0.0,-0.2585556036053518,-0.01326909210125461,0.09571303503029815,-0.17844114140066555,0.053860818505223625,0.057934092201433085
16,0.0,0.0,0.0,-0.23779835187122803,-0.011276263394402502,0.08610373791355919,-0.15277175041178906,0.0531242069596331,0.04473469484100567
17,0.0,0.0,0.0,-0.1802609778362726,-0.0063098008073791045,0.0988042801619593,-0.09008499109928672,0.051690027583492976,0.046361147836601724
18,0.0,0.0,0.0,-0.1749509779053747,-0.005783436129958283,0.08388894911500477,-0.08964500837815374,0.05524191993904949,0.029812259218652937
19,0.0,0.0,0.0,-0.1726828832421586,-0.005592720464138457,0.09592087168849783,-0.06201127109239827,0.05989934109404326,0.0337345820561219
20,0.0,0.0,0.0,-0.21616361608397053,-0.009776268819969024,0.07845958345991244,-0.2628176492407802,0.0855419180287464,-0.002165154647476797
21,0.0,0.0,0.0,-0.17010022682368325,-0.006154720129581744,0.09575503404818786,-0.2044893906423525,0.08736296732396921,0.022696602631340657
22,0.0,0.0,0.0,-0.2879978236763217,-0.017478639477124053,0.11983167545942663,-0.35344561948070186,0.08463552258689264,0.03143722497190149
23,0.0,0.0,0.0,-0.3065061435038187,-0.01970719977846846,0.09489196724176807,-0.3525943778732394,0.08422935636231883,0.01997746830375835
24,0.0,0.0,0.0,-0.28442572941081196,-0.017605634218998405,0.09223203986554651,-0.31741491094065505,0.09863362976178328,0.01774466615706327
25,0.0,0.0,0.0,-0.29267604016907817,-0.018368742294242422,0.10933017300719428,-0.32713111487336194,0.0895916397548383,0.06505844880148182
26,0.0,0.0,0.0,-0.307772379194458,-0.02002583537809368,0.10849044202925784,-0.31949147474001466,0.09851101072426895,0.048726611073688364
27,0.0,0.0,0.0,-0.2594897825484928,-0.014766986391521596,0.12983983172554003,-0.25257025940957484,0.09673302675932427,0.060777655571332634
28,0.0,0.0,0.0,-0.23471229522654774,-0.011531680466796363,0.1347551323827063,-0.24135011333915407,0.10619872713373278,0.05108200439780264
29,0.1,0.0,0.009999999999999787,-0.10096756414005503,0.006600998354342457,0.13217608416565518,-0.11404159150214335,0.11590090904424946,0.044580844299201505
30,0.19999500004166654,0.000999983333416645,0.019999999999999574,-0.0474950838929172,0.013710230357181937,0.1337962551600107,-0.06612858299714991,0.12481673215258074,0.05380201579501209
31,0.29997500070832434,0.0029998500027499106,0.02999999999999936,0.12669356120728584,0.03715609088676926,0.1384597563766654,0.08301427706970252,0.12843691896591558,0.06524411118533946
32,0.3999300040832231,0.005999400022999413,0.03999999999999915,0.2227471600414061,0.050541294680822135,0.14966186843325469,0.18896390394318735,0.13647054693126381,0.0713036371895912
33,0.4998500147493209,0.009998333441662744,0.049999999999998934,0.41513811792903554,0.07955180805373416,0.1681204256812765,0.3609290769759963,0.1551765442543081,0.09012600009394056
34,0.5997250407888175,0.01499625036873047,0.05999999999999872,0.5123972400429909,0.09605886804634348,0.1694146951966795,0.3513483883902431,0.14879410530279488,0.10292902483319377
35,0.699545094782338,0.0209926510166748,0.06999999999999851,0.662660457919158,0.12176204228442464,0.14101968500854767,0.4666732893207988,0.16333216719742893,0.0818250224079371
36,0.7993001948076659,0.02798693575042793,0.0799999999999983,0.7099004840605948,0.12846832991787963,0.12152905231563338,0.5227465359807414,0.17525276381781088,0.0749103430734408
37,0.8989803654379278,0.03597840514734503,0.08999999999999808,0.8223435404234475,0.14220110252012605,0.14697747946442075,0.6138274282243932,0.1850684036778494,0.09871695092949606
38,0.9985756387391272,0.04496626006714594,0.09999999999999787,0.9221412657365413,0.1569756627272547,0.13955770347132912,0.7043521574714394,0.1949422199965889,0.1120718853121283
39,1.0980760552669298,0.05494960173182854,0.10999999999999766,1.0124931113611595,0.16966746264840263,0.1056081859774265,0.7797780045771211,0.20752996701951085,0.0894744817800488
40,1.1974716650625994,0.06592743181554579,0.11999999999999744,1.0972857766037265,0.17865570262770356,0.11117697175748686,0.8640127092885339,0.22012858743921174,0.11944651920166827
41,1.296752528647986,0.07789865254443748,0.12999999999999723,1.2465872735569747,0.19532331994795893,0.1374425628289413,1.0213894924528928,0.2409998841047188,0.15516084924260776
42,1.3959087180194647,0.0908620668064067,0.13999999999999702,1.2634161202747458,0.19765099521267854,0.12513266307451643,1.0243377767273794,0.23786066853541524,0.1559872449247246
43,1.4949303176407285,0.10481637827083005,0.1499999999999968,1.2908181633639346,0.20109789537791925,0.13123803215209717,1.0589305478010222,0.23918917514097782,0.1595569381451094
44,1.5938074254343328,0.11976019151818966,0.1599999999999966,1.3525364104346818,0.20924450127105765,0.13545947848142736,1.1512438452719993,0.24183599032347008,0.15065975344751248
45,1.6925301537718955,0.1356920121796139,0.16999999999999638,1.367638659875195,0.21130284925983017,0.16078992941018244,1.1822265053488958,0.23759547255631355,0.15335697349456634
46,1.7910886304628517,0.15261024708631316,0.17999999999999616,1.468474817751177,0.22765747236507955,0.19645261896524646,1.3049077272158527,0.2602544736843191,0.18152796277581773
47,1.889472999741664,0.1705132044288952,0.18999999999999595,1.5531722662704934,0.24451391843086434,0.17949619166173836,1.4211277304296326,0.2745803456346781,0.16419371669481553
48,1.987673423253391,0.18939909392654486,0.19999999999999574,1.6372133361889445,0.25976309373815115,0.19157139824456282,1.5338504077361885,0.2958835140209425,0.17877523105794735
49,2.0856800810375153,0.20926602700605057,0.20999999999999552,1.6923887172224044,0.2704643506646379,0.19342301506593262,1.436366346608363,0.26927137063657297,0.24049470842067544
50,2.18348317250993,0.23011201699066008,0.2199999999999953,1.821408114969585,0.2957356138318271,0.18310383426449883,1.557103655030702,0.3049298402338595,0.22366686231465227
51,2.281072917442991,0.25193497929874653,0.2299999999999951,1.9192316407754073,0.31385037504709923,0.183249577866059,1.6663291919406775,0.3195240604491206,0.21932754787948072
52,2.3784395569435284,0.2747327316522649,0.23999999999999488,1.982380868569148,0.3255537398498444,0.19760519377204755,1.739588376494846,0.33653885624449886,0.2315541333917137
53,2.4755733544287315,0.2985029942949779,0.24999999999999467,2.1016346280043523,0.3494304924460488,0.2292125997935628,1.856131586067422,0.36290662042070304,0.264493632037885
54,2.5724645965997963,0.3232433902204297,0.25999999999999446,2.0682586453437772,0.34164344356110465,0.2608724142892602,1.8303783433534107,0.35109686639883536,0.2725824219359594
55,2.6691035944132477,0.3489514454096447,0.26999999999999424,2.1768024486046196,0.370619853514124,0.26877472987569284,1.9664546574374189,0.38527693091241405,0.26282426965151107
56,2.765480684049837,0.37562458907852725,0.27999999999999403,2.37153353482949,0.42425647925770404,0.2635025025504425,2.1811823632312017,0.44677373198533604,0.26667356538899556
57,2.861586227880914,0.403260153934938,0.2899999999999938,2.4082286651053955,0.4341559234575162,0.32190817987982623,2.2407420266707985,0.4616057469396869,0.31697173720842997
58,2.957410615432184,0.431855376445421,0.2999999999999936,2.4955509860681637,0.46327865816330993,0.3361198691511671,2.379616644061128,0.4948556214390549,0.2877904037534318
59,3.052944264344745,0.4614073971115543,0.3099999999999934,2.6163695538899856,0.5054899098001365,0.36877532488914655,2.5089063929927216,0.5310356129389174,0.31234165419952786
60,3.1481776213333164,0.49191326075589803,0.3199999999999932,2.689393416208842,0.5337103404732917,0.36496798154637844,2.5923001439224618,0.5546944409088644,0.31262473452099826
61,3.2431011631415605,0.5233699168175091,0.32999999999999297,2.8332634713320606,0.5886809830282277,0.3690266132552509,2.7546895601716623,0.6006064228630547,0.3249552621960339
62,3.3377053974943993,0.5557742196569952,0.33999999999999275,2.9073168816147543,0.6173206775827961,0.36117561576156154,2.8290705818469024,0.6208269760090296,0.34805227860779686
63,3.431980864047234,0.589122928871076,0.34999999999999254,2.9386628146744536,0.6291614665760179,0.3429778815050799,2.8648997966050413,0.6297716882626918,0.3282726258061599
64,3.525918135331972,0.6234127096166204,0.3599999999999923,3.041603018035458,0.6659204789335716,0.35173875818406897,2.9653627538752536,0.6708197649488542,0.34228064332568753
65,3.619507817699766,0.6586401329441287,0.3699999999999921,3.131244792959007,0.698819027242064,0.36701578872380924,3.0672533155273047,0.7143823818802884,0.35797872288771027
66,3.71274055226037,0.6948016761406242,0.3799999999999919,3.2009409876988126,0.7256126121561074,0.41142600049451694,3.1217260011091126,0.7352032023231159,0.3996064308497367
67,3.8056070158180213,0.7318937230819217,0.3899999999999917,3.258536951902707,0.750743323018163,0.4155323441578558,3.195439751847365,0.7704798743262319,0.41598464085406706
68,3.898097921803753,0.7699125645942371,0.3999999999999915,3.302650533440139,0.7702073183325789,0.43867657388268544,3.267012648250151,0.7922215182746253,0.44009343844760407
69,3.9902040212040415,0.8088543988251014,0.40999999999999126,3.4244963973249454,0.8273731075065681,0.440058491493593,3.4015394743674783,0.8529435685111102,0.4328027160288963
70,4.081916103485702,0.8487153316235428,0.41999999999999105,3.5205560457810225,0.8726029836086912,0.43437399973919755,3.521935813080671,0.9064027061323922,0.4335059504059804
71,4.173224997516933,0.8894913769294991,0.42999999999999083,3.5340634640552007,0.8788694220302907,0.44951341555409563,3.560813671880385,0.9255864827224883,0.44647254878149667
72,4.264121572484422,0.9311784571724193,0.4399999999999906,3.685315051866576,0.9518415191494622,0.42945440331906104,3.7155037916003195,0.9915994444714822,0.43781111832416286
73,4.354596738806419,0.9737724036790184,0.4499999999999904,3.738489837270351,0.9761934882640056,0.4690509894505026,3.7705686042853337,1.0213129134275707,0.47024878039654805
74,4.444641449041686,1.0172689570901405,0.4599999999999902,3.8718632637099972,1.0437834848728251,0.5027137010570568,3.9162946131629734,1.0973197537203805,0.497918741059284
75,4.534246698794239,1.0616637677866916,0.46999999999999,3.9295748737629563,1.0755151359196213,0.5276220534920708,3.944630558759079,1.1088520008283276,0.5071749663266845
76,4.623403527613772,1.1069523963245975,0.47999999999998977,4.089348805426312,1.1686197451014162,0.5461232103399669,4.050918767311447,1.1668644739785534,0.516122693211094
77,4.712103019891701,1.153130313878745,0.48999999999998956,4.205895364610844,1.2394548519802115,0.575104773370219,4.169652571030397,1.2242128719359544,0.536344251647928
78,4.8003363057527135,1.2001929026958598,0.49999999999998934,4.35445348133562,1.3357493733408605,0.5758120324877165,4.316781400005616,1.3061145460247936,0.5319226286861092
79,4.8880945619417515,1.2481354565562792,0.5099999999999891,4.463359199553349,1.4064508739096522,0.5668165522912494,4.423236177075123,1.3778523235321398,0.5366222669417775
80,4.975369012706327,1.296953181244569,0.5199999999999889,4.561412977340717,1.4688607645394736,0.5853705517203238,4.538357569740344,1.443497415555637,0.5501931208223265
81,5.062150930674092,1.3466411950289416,0.5299999999999887,4.666397998376286,1.5384523392058065,0.6021531994306342,4.618101333732701,1.492470700357435,0.5601680910864428
82,5.148431637725569,1.3971945291494254,0.5399999999999885,4.768307307341156,1.6084948585895629,0.6215681617919513,4.659261464132612,1.514721739241649,0.5699770475731798
83,5.234202505861952,1.4486081283147358,0.5499999999999883,4.857186260760992,1.6721569920288988,0.6105343104539362,4.752745638816411,1.5742014437271103,0.5627837035925611
84,5.319454958067904,1.5008768512078008,0.5599999999999881,4.936680755066797,1.7277804402930905,0.6198054342831272,4.777711099277223,1.592760680294251,0.5825197700178242
85,5.404180469169246,1.5539954709998882,0.5699999999999878,5.076641062759776,1.827658259801163,0.6168517344181863,4.914573852814747,1.685584604499026,0.5882557963835087
86,5.488370566685473,1.607958675873284,0.5799999999999876,5.109689241718588,1.8510949317697905,0.608018643177112,5.094122814949986,1.812034696662007,0.5764120979208451
87,5.572016831676993,1.6627610695524704,0.5899999999999874,5.218568753474479,1.926872209713744,0.6352546572072679,5.204676506279077,1.8780216284595277,0.6058828548123647
88,5.65511089958701,1.7183971718437476,0.5999999999999872,5.329197809260066,2.0084272674095716,0.6754446086270391,5.306814282735406,1.9521455701666992,0.6418673823907373
89,5.737644461077978,1.7748614191832501,0.609999999999987,5.441598766315536,2.098477818290385,0.6787410882780369,5.4187914367548515,2.0358167892335373,0.6443728178891761
90,5.819609262862527,1.8321481651932972,0.6199999999999868,5.412665058287702,2.075140429423248,0.6964912395585037,5.394551095611835,2.0194924329068056,0.6487782514015352
91,5.900997108528781,1.8902516812470265,0.6299999999999866,5.5127137307736,2.1588119326899777,0.6792094018969639,5.494219079540646,2.0936308045196452,0.6320887714470391
92,5.981799859359997,1.9491661570412524,0.6399999999999864,5.584870211150168,2.217067800041247,0.6821834773818893,5.569260261760441,2.1479160376875592,0.642795518862882
93,6.062009435148427,2.0088857011774905,0.6499999999999861,5.711295580011966,2.319760484176158,0.7125447740905133,5.693329199438162,2.2424042203430945,0.6641590450877288
94,6.141617815003333,2.0694043417510932,0.6599999999999859,5.796005964218375,2.3929471388741588,0.7117763554334982,5.759485012281093,2.2967726141193534,0.6683006359873511
95,6.220617038153071,2.1307160269484355,0.6699999999999857,5.848384509534732,2.4381300296213793,0.7130594404561923,5.810679563452865,2.337318134030739,0.6732935645725657
96,6.298999204741157,2.1928146256520904,0.6799999999999855,5.971558736557973,2.544658791036337,0.754309892071781,5.930703773922271,2.436141726718333,0.7133869114645233
97,6.376756476616251,2.2556939280539363,0.6899999999999853,6.079684633749142,2.6462624573147084,0.7784658695783224,6.009015273367663,2.5044451149912703,0.7360396779683605
98,6.453881078115963,2.3193476462761318,0.6999999999999851,6.137734184357595,2.7035127030535713,0.7714908469566182,6.013059726134734,2.512038181666974,0.7421959707952661
99,6.530365296844413,2.3837694149999,0.7099999999999849,6.289897826108836,2.8515017571393004,0.8127461307725201,6.189252046442274,2.6702378182441806,0.766191255583307
100,6.6062014844434644,2.448952792102052,0.7199999999999847,6.393263665656639,2.960681742534117,0.8384652555819239,6.42410729656559,2.8018138110484485,0.761934349817341
101,6.681382057357555,2.5148912592991985,0.7299999999999844,6.444184930512698,3.017316031746952,0.8562316420059775,6.476746440983575,2.849413950316141,0.7818156909200153
102,6.7558994975920434,2.581578222799567,0.7399999999999842,6.543164690595896,3.1314141311175936,0.8804214829880195,6.564004111264396,2.94218977816888,0.7912045178378908
103,6.829746353465003,2.6490070139623807,0.749999999999984,6.617247642669898,3.2211065748883003,0.9146408323843929,6.612445080091544,2.9865962370748367,0.8154222017333206
104,6.902915240352386,2.717170889964713,0.7599999999999838,6.6801422302816515,3.3027917818047583,0.920361850578594,6.667520190386179,3.0285918384309474,0.7869511529477862
105,6.975398841426478,2.7860630344757666,0.7699999999999836,6.7640064148741335,3.4130102938237794,0.9323795902522658,6.765008367237343,3.127241340149146,0.7958558392037696
106,7.0471899083875735,2.855676558338501,0.7799999999999834,6.858558858527942,3.540424733356155,0.9436222721980752,6.847882002270419,3.217596613315998,0.8072164238153654
107,7.118281262188803,2.926004500258541,0.7899999999999832,6.90459413143961,3.603939587933802,0.962819372065038,6.877871584050355,3.256361813242478,0.8368409332635469
108,7.188665793754027,2.9970398275003007,0.799999999999983,6.976859075810673,3.707781685492028,0.9731120051666622,6.9442855034205255,3.332360538619563,0.8489607595697319
109,7.258336464688745,3.068775436590252,0.8099999999999827,7.016766579049166,3.7664051644845147,0.9883145290172912,7.004886789067436,3.397748649852598,0.854285838226561
110,7.327286307983921,3.141204154027265,0.8199999999999825,7.109089624780841,3.906560099920539,0.9871219238190267,7.097980044417273,3.506393208727792,0.8392552428249944
111,7.3955084287126835,3.214318736999953,0.8299999999999823,7.14636293927456,3.962997811943832,1.0199147237066937,7.136815683234795,3.5431780660738066,0.855549129950389
112,7.462996004719812,3.2881118741109483,0.8399999999999821,7.18821092337674,4.031118760933704,1.048297083734452,7.153126909652521,3.5663759061292604,0.8649889358411382
113,7.529742287303944,3.362576186108033,0.8499999999999819,7.260153916995344,4.156044699651629,1.0408905019022274,7.2264823945136305,3.660884476143256,0.868388897406021
114,7.595740601892444,3.437704226622061,0.8599999999999817,7.284846075836666,4.198196558105499,1.0523654822034905,7.2652391361197175,3.7124537814232346,0.8965638002348948
115,7.66098434870885,3.5134884829115878,0.8699999999999815,7.354495567112367,4.320285807827336,1.0728876583454525,7.4580228519371365,3.9970057899292843,0.918558184958572
116,7.725467003432851,3.589921376614137,0.8799999999999812,7.412654795409576,4.427276770305747,1.0792324089438754,7.526132101318904,4.09156569710029,0.9232236785928327
117,7.789182117852711,3.666995264504033,0.889999999999981,7.4743374859039795,4.542485665127236,1.0693917915631754,7.588946747307133,4.173617363935559,0.9152253521358826
118,7.852123320510082,3.7447024392567143,0.8999999999999808,7.52227779212411,4.62994760969357,1.1053126105048152,7.647710778696805,4.2497857046957455,0.940838976308151
119,7.91428431733715,3.8230351302194614,0.9099999999999806,7.574548172253581,4.734010255025983,1.1154994203316253,7.7180471457235855,4.343849969272237,0.930172533318391
120,7.975658892286033,3.9019855041884552,0.9199999999999804,7.6361179998207795,4.85976439304792,1.1223159205355975,7.790575602058707,4.441033855630278,0.9356801172995581
121,8.036240907950381,3.9815456661920905,0.9299999999999802,7.657587385972873,4.904382384908334,1.141461000467241,7.820707036496664,4.488351045077607,0.9547796960588109
122,8.096024306179112,4.061707660280467,0.93999999999998,7.704491923757458,5.006835022330716,1.1632292368305395,7.882436147300148,4.576267293920412,0.9734713871216076
123,8.155003108682223,4.142463470320977,0.9499999999999797,7.72055532697117,5.0440410672635965,1.1636407721773248,7.926219633674518,4.635950013813572,0.9766469310600412
124,8.213171417628613,4.223805020799913,0.9599999999999795,7.762071363032694,5.140309333235745,1.1743063965426757,7.823345047731836,4.487457273920812,0.9842775409451807
125,8.27052341623586,4.305724177630012,0.9699999999999793,7.782255256415672,5.188519827331088,1.2000746984257642,7.847354348493942,4.522888663212853,0.9986880751113203
126,8.327053369351898,4.388212748963856,0.9799999999999791,7.82611554356134,5.30136009299503,1.2043166730453176,7.915813197833795,4.626736862796908,0.9997313182889949
127,8.38275562402852,4.471262486013051,0.9899999999999789,7.868418821001871,5.411576907289972,1.230911120694242,7.966188400704166,4.706859494361547,1.0279856143064325
128,8.437624610086681,4.554865083873103,0.9999999999999787,7.915165160904293,5.543775206604774,1.2292932259596707,8.041467200160167,4.8386214556955505,1.03474733410469
129,8.491654840673498,4.639012182353891,1.0099999999999785,7.9334541676693995,5.595231358731521,1.2489109751676084,8.063723326230091,4.8898369369440156,1.056191779557615
130,8.544840912810935,4.723695366815692,1.0199999999999783,7.974416060866562,5.718061845144687,1.2655781416949523,8.122824329609838,4.994355033887135,1.0620780761102164
131,8.597177507936102,4.808906169010627,1.029999999999978,7.987982124433137,5.761120094685649,1.2778891530935699,8.139126173737393,5.016681763756437,1.0652435613651718
132,8.6486593924331,4.894636067929486,1.0399999999999778,8.009622106484501,5.8328750753010254,1.2986938722978731,8.187893546167741,5.0890966626387,1.0722303352497686
133,8.69928141815638,4.980876490653819,1.0499999999999776,8.04011884407142,5.942173388133643,1.321299941697034,8.244790014618168,5.187105181353581,1.0915275809622713
134,8.749038522945554,5.06761881321322,1.0599999999999774,8.063860269621896,6.035348071730019,1.3049426029929023,8.29342772464427,5.278149970697558,1.0835824935475626
135,8.797925731131608,5.154854361447717,1.0699999999999772,8.101172163988224,6.17237334236664,1.3460246046009194,8.348794372035073,5.381970482584263,1.1122020290822334
136,8.845938154034464,5.242574411875184,1.079999999999977,8.148295494971258,6.37848045945018,1.3392890063565446,8.425744664532003,5.539301380090014,1.108002067081845
137,8.89307099045184,5.330770192563678,1.0899999999999768,8.163217551726776,6.4417808924257,1.3484077082545998,8.457306726629163,5.5960105801393745,1.1215982201533752
138,8.939319527139372,5.419432884008626,1.0999999999999766,8.185074774726422,6.538439169196956,1.3789155105425142,8.497984043982726,5.6739137369699835,1.1336235812385551
139,8.984679139281932,5.5085536200147684,1.1099999999999763,8.202616145940565,6.628732510789961,1.362860088822277,8.546127923595675,5.7813354974441555,1.1321347412459577
140,9.029145290956105,5.598123488582772,1.1199999999999761,8.214716200681488,6.686082581846126,1.3583667380803144,8.584056022592677,5.868011859950819,1.1414531047341985
141,9.072713535583778,5.688133532800421,1.129999999999976,8.234851485623954,6.7794381862808155,1.4030789908603705,8.62688291897991,5.963753323184067,1.1858531425851249
142,9.115379516376796,5.778574751738303,1.1399999999999757,8.238259570696039,6.799567706621452,1.4133134983132676,8.627426807074738,5.970556764217498,1.1826549715247188
143,9.157138966772635,5.86943810134989,1.1499999999999755,8.257911903450086,6.923324683133019,1.4120769169404817,8.693754737987026,6.131788539910726,1.183509585728646
144,9.197987710861053,5.9607144953759414,1.1599999999999753,8.272809582801539,7.016396908639263,1.4216414240690458,8.73432120833788,6.228543756142836,1.2101642131603505
145,9.237921663801682,6.052394806253117,1.169999999999975,8.291118848798849,7.138238613595055,1.417616110469111,8.742577057908024,6.264935723047128,1.2104535867953583
146,9.276936832232508,6.144469866026729,1.1799999999999748,8.306101879919733,7.235285474990047,1.4212761120315118,8.764931516196906,6.330780785920015,1.2097111374006166
147,9.315029314669198,6.2369304672675305,1.1899999999999746,8.32794397672687,7.380276466867004,1.4273394619522284,8.804328585326289,6.439771592934431,1.2230747196500555
148,9.352195301895254,6.329767363992446,1.1999999999999744,8.342242249903235,7.479261292799444,1.40542899332784,8.801783092138761,6.456141920816776,1.2020184930204545
149,9.388431077342924,6.422971272589168,1.2099999999999742,8.359130223201387,7.580452683268722,1.4383048690943188,8.83417974214078,6.534835404434964,1.2335293158801957
150,9.42373301746486,6.516532872744506,1.219999999999974,8.372105932941587,7.677815153413812,1.4206010633930921,8.869154824449641,6.63800118874799,1.2294180512045916
151,9.458097592096466,6.610442808376412,1.2299999999999738,8.371615147740142,7.674572113987442,1.4208595009236555,8.881760651847618,6.675047688167637,1.231901979963709
152,9.49152136480892,6.70469168856958,1.2399999999999736,8.376310632705552,7.705653508499598,1.444095052155908,8.898350619565065,6.717952523465098,1.2583471328519975
153,9.5240009932528,6.799270088514533,1.2499999999999734,8.380590448851345,7.73925135517254,1.4515312738032131,8.91927574209101,6.771648995493619,1.267350623910108
154,9.55553322949233,6.894168550450091,1.2599999999999731,8.392983512264479,7.842670144088354,1.4715337283109884,8.941854115139673,6.839666798857645,1.2836737320537521
155,9.58611492033016,6.989377584609142,1.269999999999973,8.400139389682332,7.914523587743089,1.4708283681204293,8.956250359047655,6.898574367913101,1.2899960160736406
156,9.615743007622696,7.0848876701676105,1.2799999999999727,8.40596263799955,7.97258055986839,1.4833166771251616,8.971774576624602,6.949225535612431,1.3002184073844116
157,9.644414528585894,7.1806892561965325,1.2899999999999725,8.413485315282369,8.05835454208849,1.478388958632567,8.999377803514525,7.069735683220745,1.3013105759760908
158,9.672126616091553,7.2767727626171395,1.2999999999999723,8.422407242901219,8.154629527355427,1.4867630190812005,9.032992078114523,7.190620795190394,1.30599757384796
159,9.698876498954014,7.373128581158858,1.309999999999972,8.42970475405554,8.241265718406714,1.5097383013996275,9.061840408331157,7.303856732002135,1.330241996903423
160,9.724661502207285,7.469747076320131,1.3199999999999719,8.440671749576222,8.420658409868562,1.4981173764161726,9.108908752263131,7.494002324590356,1.3350672310934737
161,9.749479047372525,7.566618586331956,1.3299999999999716,8.452400587489812,8.581752909775895,1.4938180300619353,9.164100505851646,7.669967527337538,1.3388683008864994
162,9.7733266527159,7.66373342412406,1.3399999999999714,8.460703333070091,8.689398047504689,1.4911931268490886,9.194659447717836,7.80098622931412,1.3531037570989506
163,9.796201933496748,7.7610818782935915,1.3499999999999712,8.467367077894673,8.772933176286081,1.4942705952200201,9.203663903127424,7.86408261295434,1.3615017012554684
164,9.818102602206055,7.858654214076257,1.359999999999971,8.46929037374663,8.798016765192749,1.5045494496807867,9.144356043244958,7.771524764270668,1.385025147191973
165,9.8390264687952,7.956440674319788,1.3699999999999708,8.471833698759575,8.8363522075241,1.5247916020316419,9.153738688333881,7.82861206462512,1.4057503193994005
166,9.85897144089496,8.054431480459648,1.3799999999999706,8.476397835544388,8.935492381815369,1.565254027687157,9.16858573801368,7.898372726224235,1.363808941717629
167,9.877935524024746,8.152616833496884,1.3899999999999704,8.477094654664247,9.061218541942974,1.5713406352199684,9.199823153591197,8.047497022436714,1.375959249623751
168,9.89591682179205,8.25098691497801,1.3999999999999702,8.47697646107748,9.27836303144622,1.5841295744173776,9.244708125598587,8.279773645599507,1.4048102168071814
169,9.912913536082076,8.349531887976857,1.40999999999997,8.475722755913303,9.372385951151113,1.5832964753979706,9.253474998954122,8.336986392096739,1.4003171419745195
170,9.928923967237562,8.448241898078242,1.4199999999999697,8.473612204660247,9.541219249999529,1.6266059001811728,9.274622794133672,8.461992521748993,1.4426767240037872
171,9.943946514228735,8.547107074363414,1.4299999999999695,8.467503485515008,9.650562059207923,1.63633656140862,9.293794462456278,8.60636908215121,1.4561653932537197
172,9.957979674813412,8.646117530397131,1.4399999999999693,8.455955140713211,9.826512065208599,1.6455573799824572,9.331995955513284,8.840073174187689,1.5037002723483006
173,9.97102204568723,8.7452633652163,1.449999999999969,8.44595479841091,9.960026824245038,1.6819234694020944,9.346058128744142,8.966541205773451,1.523394449097344
174,9.98307232262397,8.844534664320058,1.4599999999999689,8.43379369839898,10.0690100874154,1.6651816892466798,9.354257837408925,9.091556823012573,1.5043303977815539
175,9.99412930060598,8.943921500661222,1.4699999999999687,8.431401330355236,10.094281586565117,1.6811556041186417,9.354619391389607,9.102095449243063,1.5039537839237864
176,10.004191873944677,9.04341393563898,1.4799999999999685,8.417284757905746,10.221676553489123,1.7009787933389262,9.363321050581957,9.20043274402324,1.515570941123734
177,10.013259036391112,9.143002020092744,1.4899999999999682,8.40664206932398,10.30296628929934,1.6920569234188552,9.365987059678123,9.301145631977384,1.50351124871335
178,10.021329881236595,9.242675795297059,1.499999999999968,8.400862814160918,10.350392256231856,1.6811106515316503,9.36376560764037,9.389656713310801,1.5116431376026567
