step,true_x,true_y,true_yaw,dr_x,dr_y,dr_yaw,est_x,est_y,est_yaw
177,10.013259036391112,9.143002020092744,1.4899999999999682,10.317735566886642,7.044285573857676,1.4416863975780307,9.545242609646749,8.937651377139495,1.5091645917265115
178,10.021329881236595,9.242675795297059,1.499999999999968,10.335065262776043,7.177763278394003,1.4509092263357344,9.551793186098521,9.068776098846659,1.525553370862533
179,10.028403601403369,9.342425293957463,1.5099999999999678,10.333799446633522,7.167255510429703,1.5025967676533956,9.551472368497352,9.069708550181362,1.5661213217074899
180,10.03447948952531,9.442240541207218,1.5199999999999676,10.349350763039062,7.394928511031069,1.5194667662131964,9.552115210929808,9.284549758599688,1.566661004425014
181,10.039556938018672,9.542111555604777,1.5299999999999674,10.35490551543514,7.503050869050924,1.5285536682635392,9.555038258617357,9.420054455183026,1.57381289688717
182,10.043635439142834,9.642028350131923,1.5399999999999672,10.36165330493843,7.662694593666615,1.5403611740805943,9.556234711748456,9.567754356754593,1.578373535901041
183,10.046714585051085,9.74198093319247,1.549999999999967,10.364726214675821,7.7636292233380555,1.5470809241726515,9.555462703379007,9.64941696969505,1.5886314671163424
184,10.048794067831397,9.841959309611406,1.5599999999999667,10.368859337853795,7.937876667664471,1.5601297268056484,9.55378535235588,9.824338399569974,1.5881294461668514
185,10.049873679537226,9.941953481634403,1.5699999999999665,10.369615636728383,8.008777441309052,1.549726459142084,9.552463890338858,9.898887610214533,1.5844210693901681
186,10.049953312208302,10.041953449927586,1.5799999999999663,10.371925678543786,8.11839844149176,1.5456609477233796,9.55126597153047,9.980574715630285,1.5882131693710786
187,10.049032957881424,10.14194921457746,1.589999999999966,10.37257616294668,8.144272227043873,1.5919731523600937,9.54197069585065,10.071068026717755,1.6145185013548593
188,10.047112708591259,10.24193077609089,1.599999999999966,10.370985951693731,8.21935305191345,1.6195619108238315,9.537152316644798,10.163177844880352,1.6286568980354588
189,10.044192756361133,10.34188813639504,1.6099999999999657,10.36625491794178,8.316291968754628,1.6640522780829787,9.531733841401305,10.244624638034923,1.6444734038127216
190,10.040273393183837,10.441811299837179,1.6199999999999655,10.360227101555774,8.380741820822948,1.6430888210205516,9.52501052312779,10.330112155979371,1.6302414929935232
191,10.035355010992424,10.541690274184232,1.6299999999999653,10.348811611333597,8.538373631000109,1.6735842986960474,9.518298882717113,10.454574094299343,1.6521335709108653
192,10.029438101621013,10.641515071621996,1.639999999999965,10.332225011118805,8.69917206116485,1.6776179390271135,9.507682937348672,10.61150819823217,1.6548634103339612
193,10.02252325675561,10.741275709753912,1.6499999999999648,10.318139070473837,8.830534263990288,1.6748850811667584,9.491739543950606,10.754399314242054,1.6545706684320933
194,10.014611167874941,10.840962212599305,1.6599999999999646,10.306587995985264,8.941106513699358,1.6680085208628057,9.480884288270135,10.890001373586765,1.6603753716139025
195,10.005702626181298,10.94056461159096,1.6699999999999644,10.30582236936025,8.94895751772077,1.6539258024126164,9.480156282391748,10.895685878696545,1.664483072485833
196,9.99579852252143,11.040072946571978,1.6799999999999642,10.294709732618944,9.082328104548312,1.6547150723414106,9.466364667523912,11.021078798380499,1.6916342215096396
197,9.984899847297445,11.139477266791786,1.689999999999964,10.286919027899444,9.17494636012329,1.6572079332725416,9.457493883275037,11.078090500834893,1.7038641101142007
198,9.973007690367787,11.238767631901199,1.6999999999999638,10.275820349970685,9.303066182636204,1.643593438353074,9.441152279950886,11.187010155454285,1.7107613285566048
199,9.960123240938238,11.337934112946446,1.7099999999999635,10.266794968972913,9.426827030783501,1.6752933433893933,9.426648045446452,11.233758942036685,1.7372423796637033
200,9.946247787443003,11.436966793362062,1.7199999999999633,10.254628625048245,9.542830607454317,1.6890772097973255,9.409646617380314,11.342127182902132,1.750066151116208
201,9.93138271741587,11.535855769962533,1.7299999999999631,10.246497803105209,9.611251375007413,1.7079364734797409,9.399944747676155,11.378637483555408,1.7609754650518656
202,9.915529517351453,11.634591153932606,1.739999999999963,10.219234462959049,9.80880262765212,1.7262218412250911,9.377203855940582,11.462029398027335,1.7635500262964756
203,9.89868977255655,11.733163071816161,1.7499999999999627,10.210343707207763,9.865543945988415,1.7674313884287391,9.364642726457435,11.525728364278782,1.790658009516899
204,9.880865166991605,11.831561666503555,1.7599999999999625,10.186498517781995,9.985243182712459,1.7856285142278896,9.3364614660338,11.650096591730666,1.803269633470462
205,9.86205748310232,11.929777098217318,1.7699999999999623,10.171550547103482,10.0537491931661,1.8001910201042177,9.287400292697056,11.68116729200364,1.8204337189156936
206,9.842268601641413,12.027799545496123,1.779999999999962,10.137573064386089,10.199259946057039,1.8021322236193402,9.243498266363353,11.834782119448283,1.820829590180388
207,9.821500501480537,12.125619206176928,1.7899999999999618,10.117463311393637,10.284632487290379,1.8327086667746286,9.22080808924808,11.923301546917603,1.8457348615395848
208,9.799755259412406,12.223226298375181,1.7999999999999616,10.101972031741365,10.342420620054142,1.869367597279286,9.158578689499883,12.116828208280028,1.8709604808015836
209,9.7770350499431,12.320611061463001,1.8099999999999614,10.069602601004648,10.44759420192111,1.8599004986446044,9.135677718391689,12.179972756780698,1.8520160080179258
210,9.753342145074637,12.417763757045234,1.8199999999999612,10.025919247079013,10.594459886208485,1.8721057821270897,9.08658558477516,12.350499018714357,1.8465517575635868
211,9.728678914077758,12.514674669933282,1.829999999999961,9.979314532970273,10.744424413146538,1.8695970868255412,9.052468896153485,12.473814671424686,1.8372885710172184
212,9.703047823255009,12.611334109116612,1.8399999999999608,9.960953706030995,10.804033086199953,1.8697691596558759,9.035575287557212,12.530237919788046,1.8497811395188979
213,9.676451435694114,12.707732408731857,1.8499999999999606,9.894915599186188,11.018295635166448,1.878500213458275,8.979946220735034,12.717064423032276,1.8702190463209325
214,9.648892411011666,12.803859929029388,1.8599999999999604,9.833880952527176,11.210350698237418,1.8643441642488874,8.926756454515784,12.870318901794152,1.8653190859959956
215,9.620373505087167,12.899707057337281,1.8699999999999601,9.781750285639879,11.382808522744007,1.906077966710603,8.882831208389215,13.019076974842038,1.8980247728744928
216,9.590897569787446,12.995264209022576,1.87999999999996,9.738942540279934,11.50566503778411,1.927997287436618,8.857675235535863,13.088683173417637,1.906346860465657
217,9.560467552681466,13.090521828449736,1.8899999999999597,9.726030343983206,11.54026265166355,1.9471095873521822,8.858123221290501,13.078206070993032,1.9116314338767229
218,9.529086496745581,13.185470389936201,1.8999999999999595,9.675441597834322,11.668288721233022,1.9600071778906338,8.808273973829706,13.221721309155269,1.922496710231428
219,9.496757540059235,13.280100398704944,1.9099999999999593,9.62948884091394,11.780332345247764,1.9883882559427555,8.784185169031735,13.284367395093224,1.9336852559126525
220,9.463483915491155,13.374402391833947,1.919999999999959,9.578410836824029,11.895453962889505,2.0200933747887504,8.739554711147722,13.402355541940132,1.9444851554110665
221,9.42926895037607,13.46836693920248,1.9299999999999589,9.552428873233586,11.94933739247952,2.0163322373178874,8.71940095883319,13.446288869724485,1.9592336129142565
222,9.394116066181978,13.561984644434112,1.9399999999999586,9.518210598252388,12.020989528916186,2.0300646847837385,8.694973076656973,13.499349827261458,1.9563318645331211
223,9.358028778168006,13.655246145836333,1.9499999999999584,9.419927256627057,12.219727278450453,2.0202050086478973,8.620339936874851,13.677875968675533,1.9584393433133194
224,9.32101069503288,13.748142117336721,1.9599999999999582,9.379355883866184,12.303843363350913,2.0266582313908987,8.594820465532633,13.728835223461482,1.9891864089476128
225,9.28306551855407,13.84066326941554,1.969999999999958,9.342684248593946,12.37863681715526,2.0644658150928636,8.57342126412271,13.774895250383347,2.020583636330013
226,9.244197043217598,13.93280035003468,1.9799999999999578,9.324629731151575,12.412188484883284,2.094093388515681,8.566902142835517,13.780720997232352,2.0439004833015897
227,9.20440915583861,14.024544145562864,1.9899999999999576,9.285354552964543,12.480262513229329,2.1114094554014358,8.542302025078044,13.827866239986434,2.0515433305237956
228,9.163705835172687,14.115885481696989,1.9999999999999574,9.238658887349455,12.558054476436043,2.099478735817998,8.486634930173315,13.945074427993324,2.045213949507093
229,9.122091151517976,14.20681522437956,2.009999999999957,9.185654698586422,12.648792007253022,2.125679414792688,8.40470348478294,14.166911374559216,2.026126042367233
230,9.079569266308164,14.29732428071208,2.019999999999957,9.120224662877195,12.754350870458891,2.140126162905169,8.346132880888645,14.287428285885325,2.0394098194411203
231,9.036144431696338,14.387403599864346,2.0299999999999567,9.070432534056875,12.83214821961014,2.154510092457672,8.298080689451094,14.384786147692823,2.0537999175584236
232,8.99182099012977,14.477044173979504,2.0399999999999565,9.028577706807383,12.89551764443831,2.1590475490592844,8.270711377577655,14.436107301492935,2.0587895455398275
233,8.946603373915684,14.566237039074844,2.0499999999999563,9.007752495265882,12.926738641026681,2.1729270148029247,8.183689663596265,14.572226362064644,2.081034038721933
234,8.900496104778016,14.654973275938184,2.059999999999956,8.873875050226978,13.121534830664423,2.152310765850003,8.066387166767376,14.782446831658715,2.0621256758556363
235,8.85350379340526,14.743244011019783,2.069999999999956,8.81552803585783,13.21029779777637,2.1329223815485108,8.013266970414472,14.877484061747607,2.060853835369663
236,8.80563113898939,14.831040417319693,2.0799999999999557,8.73845027673606,13.332659912344015,2.116048265018698,7.948097840140782,14.988114851452229,2.0696114487045048
237,8.756882928755958,14.918353715270447,2.0899999999999554,8.624515181137701,13.52048835583437,2.098575823023383,7.865817786779795,15.124403398229257,2.080536934471543
238,8.707264037485363,15.00517517361501,2.0999999999999552,8.623393498349483,13.522412544388976,2.0877371604771913,7.914391955764837,15.029874352514145,2.1116850210844893
239,8.65677942702538,15.0914961102799,2.109999999999955,8.557289285225254,13.638689437207214,2.092657170386092,7.847547759842481,15.141624848985135,2.1149475254633208
240,8.60543414579499,15.177307893243384,2.119999999999955,8.547640634301226,13.655468668214398,2.1128249325098647,7.8549746276756265,15.131352503277784,2.1379723772460757
241,8.553233328279523,15.262601941398675,2.1299999999999546,8.4869975112351,13.75617288565355,2.1100841921622244,7.804102979035241,15.203865153671513,2.143285574829221
242,8.500182194517233,15.347369725412033,2.1399999999999544,8.427218571341378,13.856060494027309,2.12204138905446,7.741655621836949,15.301467779247186,2.155825163231418
243,8.446286049577285,15.4316027685757,2.149999999999954,8.363697297301961,13.959377424523316,2.1419983441110375,7.676129926360404,15.397903409517594,2.180476526735987
244,8.391550283029261,15.515292647655553,2.159999999999954,8.323729066506587,14.021568747102698,2.170098203550305,7.688230477570819,15.401879714038877,2.2070698055786497
245,8.335980368404204,15.598430993733423,2.1699999999999537,8.258385707052577,14.117224099448924,2.1987777418040952,7.642149466431349,15.465326329268196,2.214974923383334
246,8.279581862647268,15.681009493043987,2.1799999999999535,8.1821603506221,14.22221371386677,2.197587007846236,7.568069290926488,15.56491709214188,2.2086431899802514
247,8.222360405562029,15.763019887806127,2.1899999999999533,8.159911146879848,14.252935714596171,2.215007801697892,7.563767536222211,15.569199556248789,2.2250534387956105
248,8.16432171924651,15.84445397704871,2.199999999999953,8.100441329481677,14.332111567307884,2.257855591937311,7.4617617790698585,15.714640519615722,2.25231213467164
249,8.105471607520979,15.925303617430671,2.209999999999953,8.012890547130404,14.438828216090036,2.2556281154527156,7.344100845935969,15.860044099274761,2.2539600959242057
250,8.045815955347567,16.00556072405535,2.2199999999999527,7.939278716409096,14.528963212005607,2.250980259408718,7.259722828758967,15.98226916182075,2.2435387917402148
251,7.985360728241778,16.08521727127896,2.2299999999999525,7.900164390950842,14.577314246807399,2.270749217981364,7.223468620464165,16.02590547190846,2.2631697864045908
252,7.924111971675943,16.164265293513164,2.2399999999999523,7.87114500357068,14.61177057164361,2.282382846179848,7.202260208398381,16.052843601315427,2.274944382092654
253,7.862075810474679,16.24269688602161,2.249999999999952,7.823903441955929,14.666556668737165,2.288823081431171,7.139324661120558,16.127281674045655,2.2819768953136697
254,7.799258448202409,16.320504205710403,2.259999999999952,7.710881005339735,14.795934720787926,2.290812864192741,7.042014986205227,16.235226265587173,2.303363634665354
255,7.735666166543013,16.39767947191242,2.2699999999999516,7.645034758098014,14.87100764350993,2.3262869091065674,6.975926423751815,16.312144196515387,2.333269723804852
256,7.671305324671663,16.47421496716535,2.2799999999999514,7.587099969367131,14.932515745647477,2.332316099257861,6.927730187008343,16.36464709469546,2.321251970209712
257,7.606182358618912,16.550103037983444,2.289999999999951,7.529698735249822,14.992725883972646,2.3284444124735915,6.837142619993177,16.460436414057263,2.3298835164724485
258,7.540303780627097,16.625336095622863,2.299999999999951,7.428661162868259,15.099532633397702,2.317640300450325,6.751971247694609,16.549210856590214,2.322574892293363
259,7.473676178499118,16.69990661684054,2.3099999999999508,7.4023344392643455,15.127971860659569,2.3470058383400136,6.717710565761329,16.587606517625357,2.3429070251418036
260,7.406306214939666,16.77380714464649,2.3199999999999505,7.3535818206260775,15.177628755506095,2.369477804164074,6.663047291509662,16.641456447259532,2.3589245770051974
261,7.338200626888955,16.847030289049517,2.3299999999999503,7.3237499295095425,15.206678457923225,2.400527781382282,6.602634865103141,16.70356402596141,2.371365372916417
262,7.269366224849034,16.919568727796204,2.33999999999995,7.238475646688975,15.284708189455646,2.4135056586130137,6.513461012851734,16.789459909102863,2.373534142582418
263,7.199809892202747,16.99141520710312,2.34999999999995,7.107002106559656,15.401914000847496,2.4164117693301748,6.3975122191437395,16.89943159373702,2.375686830984275
264,7.129538584525395,17.06256254238221,2.3599999999999497,7.052767055641318,15.44998122992333,2.4119963008512535,6.338095197368352,16.951907972640058,2.386390351919003
265,7.058559328889187,17.133003618959233,2.3699999999999495,6.988682163318768,15.507285355701566,2.426952508129566,6.276957694069559,17.007556348987443,2.401332486023936
266,6.986879223160536,17.202731392785232,2.3799999999999493,6.914331709081788,15.571793985858594,2.4697668107122865,6.205046635869601,17.07364557073194,2.4389706692571504
267,6.914505435290283,17.27173889114093,2.389999999999949,6.871726201033204,15.605675178798482,2.4930502940792962,6.141934432861713,17.128667762788996,2.4402113529406915
268,6.841445202596903,17.340019213334,2.399999999999949,6.719165078930647,15.721302308473389,2.5232576817899695,6.010764330056465,17.24313139867763,2.449787633364595
269,6.767705831042782,17.407565531389118,2.4099999999999486,6.619452659662989,15.792237559226447,2.557746808737857,5.875493680901658,17.38699745618466,2.4809287177296966
270,6.693294694503626,17.47437109073077,2.4199999999999484,6.577461810849588,15.81998003198475,2.5554496583443616,5.830842995290815,17.419239902031553,2.460958432622733
271,6.618219234031081,17.540429210858694,2.429999999999948,6.528147139947042,15.852724178937502,2.5771503900480344,5.801607971974116,17.429422623831215,2.450007000989258
272,6.54248695710863,17.605733286015923,2.439999999999948,6.4461443186574625,15.90464469363945,2.6116680147169955,5.738081896796182,17.481039289432655,2.4770319131417864
273,6.466105436900856,17.670276785849364,2.4499999999999478,6.344687035752338,15.96407997142388,2.600486615414477,5.631274096786419,17.564664730728587,2.4735281308413732
274,6.389082311496129,17.73405325606282,2.4599999999999476,6.299977478840299,15.990947467715955,2.612963668786273,5.590821891512293,17.598025372377364,2.487582345938103
275,6.311425283142802,17.797056319062413,2.4699999999999473,6.187957594851462,16.056375683842077,2.6154927852948076,5.582822045150352,17.59899411132195,2.5101685829659584
276,6.233142117478999,17.859279674594347,2.479999999999947,6.097195963891563,16.109080045235856,2.6226283765126377,5.525313340971082,17.64117939869865,2.50743919093593
277,6.154240642756049,17.920717100374922,2.489999999999947,5.936532069310133,16.200849234871477,2.6357636750972073,5.373780536112036,17.751758521497823,2.5224644504335254
278,6.074728749055674,17.98136245271276,2.4999999999999467,5.880186948029864,16.232058536710028,2.6546331922438036,5.3252803131624855,17.787573057577337,2.5372754702306306
279,5.994614387500984,18.04120966712316,2.5099999999999465,5.850098371668663,16.24799010323736,2.684667984131414,5.277579515590923,17.821011932751674,2.5618830215255963
280,5.913905569461372,18.100252758934555,2.5199999999999463,5.788216116723377,16.278412926840584,2.695399666293003,5.2091619512210325,17.866689426856546,2.5587994003637373
281,5.832610365751386,18.158485823886966,2.529999999999946,5.693330165463711,16.323803359223586,2.691274109898906,5.133155737880104,17.917635196074063,2.5543625248162662
282,5.7507369058236515,18.215903038722427,2.539999999999946,5.601599331418432,16.36815044743227,2.690337915472714,5.069466303224346,17.959779538781692,2.55706368298536
283,5.6682933769559325,18.2724986617673,2.5499999999999456,5.5158798101241855,16.40969042973521,2.7205918085199725,4.941944789835239,18.045296364360784,2.5969020030162913
284,5.585288023432414,18.328267033506446,2.5599999999999454,5.4116477766395565,16.45636277469286,2.733298128574967,4.81972473900667,18.12440946296759,2.589196944070469
285,5.501729145719276,18.383202577149163,2.569999999999945,5.295617463031306,16.50655807524179,2.730016905534459,4.630546466567918,18.26342238682051,2.569024556258295
286,5.417625099634659,18.437299799186867,2.579999999999945,5.218978157789603,16.540011584434403,2.745710015203729,4.550353369565876,18.312806765140493,2.593732076872308
287,5.332984295513084,18.490553289942433,2.589999999999945,5.140484371085471,16.57281792667585,2.7428016512931093,4.490125330473022,18.345320693883064,2.6103082386300445
288,5.247815197364431,18.542957724111165,2.5999999999999446,5.129674101190705,16.577373037508735,2.7526139066645294,4.4605511089895655,18.36184597892035,2.648279614273461
289,5.162126322027539,18.594507861293316,2.6099999999999444,4.991117311331075,16.63416214584107,2.768386158540025,4.3204445717914135,18.436653114650138,2.6592105450107884
290,5.0759262383185355,18.645198546518127,2.619999999999944,4.951228575591477,16.649780845222573,2.7852949582825612,4.283672261611013,18.4562162388041,2.663441023326815
291,4.989223566173958,18.695024710759316,2.629999999999944,4.878900957857362,16.676699873288623,2.801543807366837,4.228840623135173,18.487844232542265,2.6693716524263094
292,4.902026975788769,18.743981371441983,2.6399999999999437,4.759907184573796,16.718798898969304,2.8028820504190852,4.124741843777563,18.540224724544707,2.6817475234120343
293,4.814345186749343,18.792063632940852,2.6499999999999435,4.6439056316202585,16.759664714837772,2.8286745736680547,4.030759832337395,18.588460591001514,2.7060740988392595
294,4.726186967161517,18.839266687069845,2.6599999999999433,4.613653678696906,16.769452674544198,2.8425982703838306,4.016019008908769,18.58907812334562,2.7173204323096574
295,4.637561132773785,18.885585813562884,2.669999999999943,4.5386340188449115,16.79257634054714,2.8695232059184583,3.926745864244944,18.630658431548838,2.737630351144441
296,4.5484765460957295,18.93101638054592,2.679999999999943,4.558916722449498,16.786917722351674,2.870503019874376,3.934344960136401,18.630503500433772,2.7336758281809637
297,4.458942115511783,18.97555384500011,2.6899999999999427,4.4188816655130205,16.825837887610454,2.8948338152510846,3.4266196983435866,18.850366980170435,2.7912466087311394
298,4.368966794390391,19.01919375321613,2.6999999999999424,4.336124127359457,16.846683872608722,2.9228908971808227,3.3569696762837897,18.875664965753135,2.805971630726649
299,4.278559580188688,19.061931741239516,2.7099999999999422,4.173687200698222,16.882786560297802,2.9372874047413386,3.5520346942708603,18.78526247098691,2.7717107196774107
300,4.187729513552753,19.10376353530709,2.719999999999942,4.102232344990601,16.897591730277025,2.971816008547316,3.4826338641370507,18.811385619976217,2.791812041254566
301,4.096485677413559,19.144684952274297,2.729999999999942,4.0291856347267805,16.910113900980686,2.9951735953350855,3.438582027244223,18.827545959344647,2.7542156404167386
302,4.004837196078685,19.184691900033545,2.7399999999999416,3.9488467322479908,16.921961836160136,2.98962303588228,3.3763109009426935,18.853135915772594,2.7418831604027787
303,3.9127932343198895,19.223780377923397,2.7499999999999414,3.85619015993188,16.93615222986523,3.0037612828150824,3.2794605614983303,18.893015666996533,2.7630372886001524
304,3.8203629964566455,19.261946477128635,2.759999999999941,3.720179281055096,16.955018417373275,3.009378738337973,3.0678622875367183,18.96977266925881,2.7937907835740585
305,3.7275557254357143,19.299186381071145,2.769999999999941,3.645219202019276,16.964987338019704,3.0245102059423035,3.003155116344876,18.994184157147213,2.807647608598243
306,3.6343807019068595,19.335496365791567,2.7799999999999407,3.5320015203107853,16.97830404680464,3.0453492467626706,2.886047494785819,19.035897327881795,2.8222307387880905
307,3.5408472432947877,19.37087280032169,2.7899999999999405,3.4691537742415983,16.984371473349196,3.0848293427686038,2.838556472545419,19.053875359642365,2.840638049435901
308,3.446964702867416,19.405312147047532,2.7999999999999403,3.3585258161938043,16.990657835675183,3.098280361171584,2.713621176062584,19.093841949771424,2.848376563611435
309,3.3527424688005523,19.438810962063126,2.80999999999994,3.298665202818082,16.99325215854634,3.121282448372483,2.650910676159144,19.115009905515965,2.861597206772193
310,3.2581899632390847,19.47136589551489,2.81999999999994,3.1403423170312146,16.996468171065906,-3.1271069763511816,2.4815671543903584,19.167247492693775,2.8729086895243565
311,3.163316641354776,19.5029736919366,2.8299999999999397,3.0558977532107443,16.995244848803438,-3.1233880008836823,2.3956411095485795,19.191868321469887,2.869611065631293
312,3.0681319904007536,19.53363119057496,2.8399999999999395,2.9848797185745797,16.993951847306253,-3.0914192734472534,2.317941184327193,19.213582603198333,2.8961899637052504
313,2.9726455287627926,19.563335325705648,2.8499999999999392,2.8873202615266673,16.98905284802976,-3.084771349123229,2.1853081698558516,19.252601400851077,2.8855628187911933
314,2.8768668050074853,19.592083126939908,2.859999999999939,2.7821994275104864,16.98307330842737,-3.048859230876862,2.0889479495237486,19.27923743692403,2.9061126453047654
315,2.780805396927392,19.619871719521573,2.869999999999939,2.836007910055175,16.98807750592676,-3.0554888211068136,2.11819506078811,19.273911566751956,2.8933202403988787
316,2.684470910583269,19.64669832461454,2.8799999999999386,2.77029064732779,16.982404972336525,-3.0283368248899225,1.9478461340454623,19.316086999971255,2.9195978188533154
317,2.587872979343473,19.672560259580656,2.8899999999999384,2.7297429651467087,16.977792974922913,-3.0051843548323323,1.8911888359876328,19.331006012957403,2.9411977918853323
318,2.4910212629206296,19.69745493824798,2.899999999999938,2.6128429321953965,16.96174719414947,-2.9773420987577546,1.7339319024918658,19.365917981102154,2.97213985944387
319,2.393925446405672,19.721379871169383,2.909999999999938,2.510762699771425,16.944828035245898,-2.9663754980924404,1.6290958390112293,19.385676200180608,2.977815852468469
320,2.2965952392993385,19.744332665871514,2.9199999999999378,2.4554517223591326,16.93503619077709,-2.958761234562115,1.4928603214492828,19.41613718885501,2.9649710845425687
321,2.1990403745412315,19.766311027094034,2.9299999999999375,2.3603535033418472,16.917452889520117,-2.94041135280329,1.3931345206477483,19.43470573307819,2.970762672110906
322,2.1012706075365313,19.78731275701913,2.9399999999999373,2.3578283276092797,16.91693790474514,-2.8965167062017816,1.3912501179699464,19.427148516818033,2.982850393808744
323,2.0032957151804642,19.807335755491312,2.949999999999937,2.1749966502606064,16.87121108663834,-2.891295822441094,1.1984474475446438,19.45803233343514,2.9922150367307268
324,1.90512549488062,19.82637802022742,2.959999999999937,2.0867227500937364,16.848643146430323,-2.8845673677240913,1.1170054029765526,19.46955373143351,2.986625265846296
325,1.8067697635772204,19.84443764701685,2.9699999999999367,2.0203927575144336,16.831209049195177,-2.864277729758882,1.041591723341609,19.48020567855707,3.0125120397660616
326,1.7082383567614332,19.86151282991197,2.9799999999999365,1.831197205158549,16.777354636769306,-2.8494539186563372,0.8552283144419709,19.501829826716232,3.0312656662595963
327,1.6095411274918305,19.87760186140872,2.9899999999999363,1.6957650572399547,16.73662430301876,-2.8677637122811,0.7093030688238994,19.517716959986828,3.0054106176165973
328,1.5106879454090918,19.89270313261736,2.999999999999936,1.6325317567150461,16.71886303331701,-2.859252936714771,0.6541517991201364,19.523887207618138,2.9957928068854027
329,1.4116886957490482,19.906815133423354,3.009999999999936,1.6133388762796268,16.71329538563988,-2.8197168807986843,0.647098115686353,19.524217465029686,2.8653216169365674
330,1.3125532783541665,19.919936452638378,3.0199999999999356,1.5838139993990246,16.70344965199966,-2.835352461789463,0.6202577869627455,19.5310094321814,2.9934613102092973
331,1.2132916066835735,19.932065778141446,3.0299999999999354,1.5153596268991032,16.681805278125854,-2.8195785181496253,0.5597257226741048,19.538205908448642,2.7263488346318123
332,1.1139136068217186,19.943201897010116,3.039999999999935,1.3146639072050672,16.614847922409353,-2.7973230722901103,0.367024201837323,19.55639053859436,2.687844809872529
333,1.0144292164857733,19.953343695641784,3.049999999999935,1.0862741172596835,16.53295921849092,-2.769961569026748,0.10962813310433427,19.575433131914846,1.7811431800891384
334,0.9148483840318677,19.962490159865034,3.0599999999999348,0.9479038461766698,16.479030676601784,-2.76481682017632,-0.03206980392012123,19.581554282409755,1.8075156479260528
335,0.8151810674602636,19.970640375041068,3.0699999999999346,0.9342411829062346,16.473624647700674,-2.7476105359840197,-0.07170156788337262,19.58619138819668,1.6297512594708783
336,0.7154372334195622,19.97779352615516,3.0799999999999343,0.9351899140146631,16.474019051856125,-2.7533327097254343,-0.06335552177913117,19.582749110177083,1.6086137589939042
337,0.6156268562100481,19.98394889789816,3.089999999999934,0.8210452141429596,16.427331324154835,-2.728513422052622,-0.19243944917022454,19.583087279794665,-0.5611620718865646
338,0.5157599167862671,19.98910587473802,3.099999999999934,0.6434877466064199,16.34950841279714,-2.695444985164952,-0.38851521823692003,19.580346064652197,-1.3479803690792076
339,0.4158464017589394,19.993263940981354,3.1099999999999337,0.5055273991141165,16.28352023694925,-2.6870902129166576,-0.5340043189068607,19.58109481514974,-1.109780600863703
340,0.3158963023963068,19.996422680825006,3.1199999999999335,0.4512569787777753,16.25700261020748,-2.645164411791781,-0.5558624365019137,19.58063008543186,-2.2951841728703846
341,0.21591961362501408,19.99858177839762,3.1299999999999333,0.4116718130677465,16.235560364443714,-2.6318860110306597,-0.569418115531706,19.57856844410523,-2.4877199460619472
342,0.11592633303062476,19.999741017791244,3.139999999999933,0.327080532736086,16.188276068981654,-2.6141918913733346,-0.9442389084436514,19.57416486374246,-3.1073765718954727
343,0.01592645985787082,19.9999002830829,-3.1331853071796534,0.20585075812515324,16.117668119070476,-2.601171486740222,-1.04582062178106,19.573919575119515,-2.6169803991713714
344,-0.08407000598926344,19.999059558346193,-3.1231853071796536,0.11944866412785923,16.06582666683746,-2.603454115643269,-1.1155463159037353,19.570981571331508,-2.2055667759149093
345,-0.1840530649475234,19.997218927652895,-3.113185307179654,0.09513422766706206,16.051313328032514,-2.5990819634957436,-0.8827177083107725,19.590665477359465,-3.045967421745213
346,-0.2840127187943322,19.99437857506454,-3.103185307179654,0.020768742471081528,16.006482274114145,-2.58140849156042,-0.965355659215919,19.587802293149714,-2.85907884740702
347,-0.38393897164760454,19.990538784614024,-3.0931853071796542,-0.07654801514348007,15.945444608695922,-2.5540326943382037,-1.0620280774696114,19.58156110974208,-2.984327144334108
348,-0.4838218309653267,19.98569994027719,-3.0831853071796544,-0.2058876358258856,15.859300867048972,-2.526882722891614,-1.2062732760709391,19.57036892615394,-3.0161994316702048
349,-0.5836513085448024,19.97986252593444,-3.0731853071796547,-0.26978836350537816,15.814189973117532,-2.514772037051187,-1.295703001470362,19.55860192690419,-2.95530760641884
350,-0.6834174215214647,19.973027125322343,-3.063185307179655,-0.33740450297656555,15.765218551019943,-2.4787667096183106,-1.3817724296155023,19.55075306489268,-3.0089164075189543
351,-0.7831101933671539,19.965194421975262,-3.053185307179655,-0.45193767919826183,15.675809028991658,-2.490365862746555,-1.4933940069759835,19.532452885233624,-3.012012662533808
352,-0.8827196548877626,19.95636519915701,-3.0431853071796553,-0.570362963401589,15.585552149171475,-2.485930562046993,-1.6282520370878828,19.511450975416402,-2.996266437025745
353,-0.9822358452201463,19.946540339782505,-3.0331853071796555,-0.629346207450087,15.540183571289944,-2.4860304564100533,-1.7336581161920186,19.49550991477892,-2.9983992201547687
354,-1.0816488128282016,19.9357208263295,-3.0231853071796557,-0.725894417652824,15.46593622020537,-2.4587427094466556,-1.8589158957664234,19.482015798780328,-2.976146631842776
355,-1.1809486164980116,19.923907740740326,-3.013185307179656,-0.797617092256086,15.407598008436183,-2.466255431952917,-1.976318009395964,19.459699309579683,-2.9675482195390197
356,-1.280125326331959,19.911102264313694,-3.003185307179656,-0.8267340253094404,15.384275975003634,-2.4803190620266853,-2.0017813544703227,19.45350859581723,-2.979384546070788
