variant,seeds,log_likelihood_mean,log_likelihood_std,position_rmse_mean,position_rmse_std
0.0008,20,-5223.27,22054,0.32965,0.56703
0.00142,20,2771.61,59.7411,0.0389215,0.00804056
0.00253,20,2780.3,47.1313,0.0369291,0.00427571
0.0045,20,2777.45,47.3782,0.0384691,0.00405497
0.008,20,2770.24,47.1666,0.0410333,0.0036272
0.0142,20,2760.17,46.4949,0.0448631,0.00334944
0.0253,20,2745.89,46.6796,0.0496423,0.00295896
